edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M2R-M3J,9.216017849743366e-05,57.5,300.0,CI
M4W-M4X,0.00010171058356755,101.375,218.75,CI
M4W-M4Y,0.00010075852811332048,90.75,307.6923076923077,CI
M4V-M4W,0.00010403880849475,97.5,310.0,CI
M1T-M1V,0.00010623288765545001,31.428571428571427,178.57142857142858,DIP
M1V-M1W,0.0001083040371537,37.666666666666664,222.22222222222223,CI
M9M-M9P,9.209487229585648e-05,45.0,250.0,CI
M4Y-M5B,9.752745330333709e-05,63.53846153846154,246.15384615384616,CI
M4X-M5B,9.847950875756662e-05,103.66666666666667,250.0,CI
M5B-M5C,9.861540958281661e-05,86.14285714285714,242.85714285714286,CI
M1T-M3A,0.0001055699113011,62.42857142857143,185.71428571428572,CI
M3A-M4A,0.00010462693333625,19.0,300.0,CI
M2K-M2M,0.0001067669427394,42.64705882352941,191.1764705882353,CI
M1C-M1E,9.46466463804245e-05,50.266666666666666,206.66666666666666,AC
M1E-M1G,9.620366536080837e-05,47.42857142857143,214.28571428571428,CI
M1E-M1J,9.711781561374665e-05,40.0,187.5,CI
M1B-M1E,9.598574459552763e-05,60.0,250.0,AC
M1T-M1W,0.00010772669836875,42.94736842105263,202.6315789473684,AC
M1H-M1J,9.898158922791481e-05,63.0,175.0,CI
M1G-M1J,9.806400440633297e-05,60.625,243.75,CI
M1J-M1M,9.908018052577972e-05,54.75,195.83333333333334,CI
M1W-M2H,0.00010976936012504999,43.0,314.2857142857143,CI
M2H-M2K,0.00010944110602135,48.785714285714285,210.71428571428572,CI
M2L-M2P,0.0001096435537934,44.666666666666664,210.0,CI
M2K-M2L,0.00010948999196284999,40.714285714285715,207.14285714285714,CI
M3K-M6A,9.669729597864066e-05,49.142857142857146,214.28571428571428,CI
M6A-M6L,0.00010013286128637705,53.0,206.25,CI
M5J-M5V,9.801491796970367e-05,44.142857142857146,271.42857142857144,CI
M4X-M5A,0.000103800265789,56.18181818181818,233.33333333333334,CI
M4X-M4Y,0.00010033737212417048,77.5,200.0,CI
M4X-M5C,0.00010142532840364999,145.0,150.0,CICL
M3J-M3L,8.430010713636875e-05,35.333333333333336,183.33333333333334,CI
M3L-M3N,8.087084725499154e-05,53.0,300.0,CI
M3L-M9M,8.446784019470214e-05,51.666666666666664,400.0,CI
M1B-M1G,9.693193338811398e-05,51.5,220.0,CI
M1G-M1H,9.806743897497653e-05,48.166666666666664,197.22222222222223,CI
M5A-M5C,0.00010393616661424999,77.1,285.0,CI
M5A-M5E,0.00010437263578175,56.57142857142857,206.25,CI
M9L-M9M,8.444921448826789e-05,49.63636363636363,175.0,CI
M3N-M9M,8.338724121451378e-05,56.0,350.0,CI
M1B-M1C,9.53749144077301e-05,37.416666666666664,223.33333333333334,AC
M3N-M9L,8.085222154855728e-05,47.333333333333336,322.22222222222223,CI
M3J-M3N,8.321950815618037e-05,33.375,288.8888888888889,AC
M3J-M3K,8.950452759861946e-05,47.0,325.0,DIP
M1B-M1H,9.784951820969581e-05,30.333333333333332,300.0,DIP
M5J-M5T,9.679443731904031e-05,40.0,400.0,DICL
M5E-M5J,9.977983295916748e-05,61.0,342.85714285714283,CI
M5C-M5E,0.0001019976983964,80.5,275.0,CI
